"No.","Time","Source","Destination","Protocol","Length","Info"
"236","13.835371699","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:49984, 2.05 Content, TKN:f7 41, /datafile/100B"
"237","13.837235878","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:34065, GET, TKN:39 fe, /datafile/100B"
"238","13.839606265","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:34065, 2.05 Content, TKN:39 fe, /datafile/100B"
"239","13.841563445","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:32098, GET, TKN:fd 21, /datafile/100B"
"240","13.843686787","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:32098, 2.05 Content, TKN:fd 21, /datafile/100B"
"241","13.846623613","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:63490, GET, TKN:67 98, /datafile/100B"
"242","13.848776031","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:63490, 2.05 Content, TKN:67 98, /datafile/100B"
"243","13.850937001","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:30399, GET, TKN:1e d5, /datafile/100B"
"244","13.853130204","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:30399, 2.05 Content, TKN:1e d5, /datafile/100B"
"245","13.855165457","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:49794, GET, TKN:43 5f, /datafile/100B"
"246","13.857238905","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:49794, 2.05 Content, TKN:43 5f, /datafile/100B"
"247","13.859142392","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:64354, GET, TKN:5b 62, /datafile/100B"
"248","13.861210506","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:64354, 2.05 Content, TKN:5b 62, /datafile/100B"
"249","13.864444675","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:46155, GET, TKN:17 02, /datafile/100B"
"250","13.866513348","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:46155, 2.05 Content, TKN:17 02, /datafile/100B"
"251","13.868606545","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:47269, GET, TKN:72 d4, /datafile/100B"
"252","13.870866725","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:47269, 2.05 Content, TKN:72 d4, /datafile/100B"
"253","13.873187173","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:19301, GET, TKN:4f 61, /datafile/100B"
"254","13.878444629","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:19301, 2.05 Content, TKN:4f 61, /datafile/100B"
"255","13.880865285","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:59157, GET, TKN:a6 cd, /datafile/100B"
"256","13.882975068","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:59157, 2.05 Content, TKN:a6 cd, /datafile/100B"
"257","13.885199456","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:17003, GET, TKN:1f a6, /datafile/100B"
"258","13.887249983","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:17003, 2.05 Content, TKN:1f a6, /datafile/100B"
"259","13.889348066","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:37399, GET, TKN:93 be, /datafile/100B"
"260","13.891432264","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:37399, 2.05 Content, TKN:93 be, /datafile/100B"
"261","13.893494837","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:7010, GET, TKN:b8 f3, /datafile/100B"
"262","13.895603433","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:7010, 2.05 Content, TKN:b8 f3, /datafile/100B"
"263","13.897709446","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:35531, GET, TKN:4c ee, /datafile/100B"
"264","13.899785663","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:35531, 2.05 Content, TKN:4c ee, /datafile/100B"
"265","13.901861765","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:26518, GET, TKN:ba d1, /datafile/100B"
"266","13.903995252","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:26518, 2.05 Content, TKN:ba d1, /datafile/100B"
"267","13.907181143","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:41849, GET, TKN:e5 be, /datafile/100B"
"268","13.909277922","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:41849, 2.05 Content, TKN:e5 be, /datafile/100B"
"269","13.911391950","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:25013, GET, TKN:19 b8, /datafile/100B"
"270","13.913510152","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:25013, 2.05 Content, TKN:19 b8, /datafile/100B"
"271","13.915520693","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:33534, GET, TKN:22 75, /datafile/100B"
"272","13.917896874","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:33534, 2.05 Content, TKN:22 75, /datafile/100B"
"273","13.919818287","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:33397, GET, TKN:51 09, /datafile/100B"
"274","13.921915037","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:33397, 2.05 Content, TKN:51 09, /datafile/100B"
"275","13.923955023","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:36738, GET, TKN:65 27, /datafile/100B"
"276","13.926164137","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:36738, 2.05 Content, TKN:65 27, /datafile/100B"
"277","13.928409140","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:34339, GET, TKN:a3 2c, /datafile/100B"
"278","13.930508947","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:34339, 2.05 Content, TKN:a3 2c, /datafile/100B"
"279","13.932418983","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:44197, GET, TKN:6d 15, /datafile/100B"
"280","13.934417365","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:44197, 2.05 Content, TKN:6d 15, /datafile/100B"
"281","13.936519679","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:37500, GET, TKN:8d f2, /datafile/100B"
"282","13.938619933","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:37500, 2.05 Content, TKN:8d f2, /datafile/100B"
"283","13.940787956","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:28715, GET, TKN:c2 4a, /datafile/100B"
"284","13.942889659","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:28715, 2.05 Content, TKN:c2 4a, /datafile/100B"
"285","13.946109679","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:18900, GET, TKN:67 c7, /datafile/100B"
"286","13.948215253","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:18900, 2.05 Content, TKN:67 c7, /datafile/100B"
"287","13.950779601","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:60937, GET, TKN:65 0a, /datafile/100B"
"288","13.952898925","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:60937, 2.05 Content, TKN:65 0a, /datafile/100B"
"289","13.955570101","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:23878, GET, TKN:50 66, /datafile/100B"
"290","13.957666241","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:23878, 2.05 Content, TKN:50 66, /datafile/100B"
"291","13.959975138","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:46942, GET, TKN:ab bb, /datafile/100B"
"292","13.962088872","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:46942, 2.05 Content, TKN:ab bb, /datafile/100B"
"293","13.964624528","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:47888, GET, TKN:f8 e7, /datafile/100B"
"294","13.966732454","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:47888, 2.05 Content, TKN:f8 e7, /datafile/100B"
"295","13.968483351","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:62212, GET, TKN:63 18, /datafile/100B"
"296","13.970459410","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:62212, 2.05 Content, TKN:63 18, /datafile/100B"
"297","13.972084379","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:3366, GET, TKN:bd 5a, /datafile/100B"
"298","13.974119265","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:3366, 2.05 Content, TKN:bd 5a, /datafile/100B"
"299","13.976094683","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:51272, GET, TKN:9c 07, /datafile/100B"
"300","13.978506865","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:51272, 2.05 Content, TKN:9c 07, /datafile/100B"
"301","13.980779241","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:25, GET, TKN:28 6e, /datafile/100B"
"302","13.982873390","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:25, 2.05 Content, TKN:28 6e, /datafile/100B"
"303","13.986025526","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:47392, GET, TKN:38 d7, /datafile/100B"
"304","13.988118100","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:47392, 2.05 Content, TKN:38 d7, /datafile/100B"
"305","13.990087577","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:20991, GET, TKN:c0 13, /datafile/100B"
"306","13.992193177","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:20991, 2.05 Content, TKN:c0 13, /datafile/100B"
"307","13.994675840","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:44780, GET, TKN:b1 3f, /datafile/100B"
"308","13.996637779","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:44780, 2.05 Content, TKN:b1 3f, /datafile/100B"
"309","13.998581212","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:20021, GET, TKN:af 61, /datafile/100B"
"310","14.000717501","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:20021, 2.05 Content, TKN:af 61, /datafile/100B"
"311","14.002732994","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:34637, GET, TKN:2f 6c, /datafile/100B"
"312","14.004825802","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:34637, 2.05 Content, TKN:2f 6c, /datafile/100B"
"313","14.007180933","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:51046, GET, TKN:57 40, /datafile/100B"
"314","14.009285767","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:51046, 2.05 Content, TKN:57 40, /datafile/100B"
"315","14.011473802","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:41235, GET, TKN:17 58, /datafile/100B"
"316","14.013500994","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:41235, 2.05 Content, TKN:17 58, /datafile/100B"
"317","14.016574194","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:32158, GET, TKN:59 73, /datafile/100B"
"318","14.018677705","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:32158, 2.05 Content, TKN:59 73, /datafile/100B"
"319","14.021235414","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:36812, GET, TKN:74 b6, /datafile/100B"
"320","14.023345350","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:36812, 2.05 Content, TKN:74 b6, /datafile/100B"
"321","14.026093246","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:57497, GET, TKN:11 a5, /datafile/100B"
"322","14.028150961","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:57497, 2.05 Content, TKN:11 a5, /datafile/100B"
"323","14.029787740","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:22657, GET, TKN:d8 17, /datafile/100B"
"324","14.034383712","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:22657, 2.05 Content, TKN:d8 17, /datafile/100B"
"325","14.036541866","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:44268, GET, TKN:cb 29, /datafile/100B"
"326","14.038605011","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:44268, 2.05 Content, TKN:cb 29, /datafile/100B"
"327","14.040774097","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:18172, GET, TKN:1f 51, /datafile/100B"
"328","14.042859766","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:18172, 2.05 Content, TKN:1f 51, /datafile/100B"
"329","14.044937213","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:58609, GET, TKN:39 18, /datafile/100B"
"330","14.047031596","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:58609, 2.05 Content, TKN:39 18, /datafile/100B"
"331","14.048963954","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:14275, GET, TKN:96 72, /datafile/100B"
"332","14.051050590","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:14275, 2.05 Content, TKN:96 72, /datafile/100B"
"333","14.052958308","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:22711, GET, TKN:5f b2, /datafile/100B"
"334","14.055138409","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:22711, 2.05 Content, TKN:5f b2, /datafile/100B"
"335","14.057170106","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:20586, GET, TKN:82 d8, /datafile/100B"
"336","14.059270350","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:20586, 2.05 Content, TKN:82 d8, /datafile/100B"
"337","14.061866009","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:57478, GET, TKN:6d a8, /datafile/100B"
"338","14.063965373","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:57478, 2.05 Content, TKN:6d a8, /datafile/100B"
"339","14.067323815","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:57980, GET, TKN:5c be, /datafile/100B"
"340","14.069334556","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:57980, 2.05 Content, TKN:5c be, /datafile/100B"
"341","14.071516767","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:870, GET, TKN:3c 4c, /datafile/100B"
"342","14.073531990","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:870, 2.05 Content, TKN:3c 4c, /datafile/100B"
"343","14.075626301","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:50464, GET, TKN:c2 aa, /datafile/100B"
"344","14.077730744","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:50464, 2.05 Content, TKN:c2 aa, /datafile/100B"
"345","14.081121595","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:45157, GET, TKN:0b 6e, /datafile/100B"
"346","14.084169333","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:45157, 2.05 Content, TKN:0b 6e, /datafile/100B"
"347","14.086987202","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:52085, GET, TKN:85 9d, /datafile/100B"
"348","14.089053902","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:52085, 2.05 Content, TKN:85 9d, /datafile/100B"
"349","14.091568420","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:18753, GET, TKN:9a 9d, /datafile/100B"
"350","14.093627862","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:18753, 2.05 Content, TKN:9a 9d, /datafile/100B"
"351","14.095968477","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:28117, GET, TKN:6a 09, /datafile/100B"
"352","14.098074159","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:28117, 2.05 Content, TKN:6a 09, /datafile/100B"
"353","14.100212040","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:54652, GET, TKN:78 73, /datafile/100B"
"354","14.102378179","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:54652, 2.05 Content, TKN:78 73, /datafile/100B"
"355","14.104546588","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:31471, GET, TKN:eb 3c, /datafile/100B"
"356","14.106626597","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:31471, 2.05 Content, TKN:eb 3c, /datafile/100B"
"357","14.109810635","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:12565, GET, TKN:dc 65, /datafile/100B"
"358","14.111944267","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:12565, 2.05 Content, TKN:dc 65, /datafile/100B"
"359","14.113959767","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:29210, GET, TKN:e3 47, /datafile/100B"
"360","14.116065628","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:29210, 2.05 Content, TKN:e3 47, /datafile/100B"
"361","14.117979780","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:43364, GET, TKN:dc 8a, /datafile/100B"
"362","14.119963870","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:43364, 2.05 Content, TKN:dc 8a, /datafile/100B"
"363","14.121830117","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:18982, GET, TKN:82 e1, /datafile/100B"
"364","14.123945676","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:18982, 2.05 Content, TKN:82 e1, /datafile/100B"
"365","14.125947697","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:63249, GET, TKN:bc 70, /datafile/100B"
"366","14.128090065","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:63249, 2.05 Content, TKN:bc 70, /datafile/100B"
"367","14.130100532","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:25513, GET, TKN:48 ad, /datafile/100B"
"368","14.132213128","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:25513, 2.05 Content, TKN:48 ad, /datafile/100B"
"369","14.134121411","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:39853, GET, TKN:a0 53, /datafile/100B"
"370","14.136233093","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:39853, 2.05 Content, TKN:a0 53, /datafile/100B"
"371","14.138469675","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:56841, GET, TKN:cf dd, /datafile/100B"
"372","14.140641236","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:56841, 2.05 Content, TKN:cf dd, /datafile/100B"
"373","14.142870395","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:41905, GET, TKN:a0 fc, /datafile/100B"
"374","14.145048165","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:41905, 2.05 Content, TKN:a0 fc, /datafile/100B"
"375","14.147969494","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:10337, GET, TKN:54 b4, /datafile/100B"
"376","14.149989356","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:10337, 2.05 Content, TKN:54 b4, /datafile/100B"
"377","14.152223592","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:6653, GET, TKN:d5 8e, /datafile/100B"
"378","14.154395666","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:6653, 2.05 Content, TKN:d5 8e, /datafile/100B"
"379","14.156503325","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:58038, GET, TKN:2b 57, /datafile/100B"
"380","14.158611599","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:58038, 2.05 Content, TKN:2b 57, /datafile/100B"
"381","14.160774423","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:11393, GET, TKN:ae 23, /datafile/100B"
"382","14.162881713","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:11393, 2.05 Content, TKN:ae 23, /datafile/100B"
"383","14.164983684","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:58832, GET, TKN:e8 12, /datafile/100B"
"384","14.167100409","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:58832, 2.05 Content, TKN:e8 12, /datafile/100B"
"385","14.169285756","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:41047, GET, TKN:99 24, /datafile/100B"
"386","14.171492915","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:41047, 2.05 Content, TKN:99 24, /datafile/100B"
"387","14.173447480","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:31182, GET, TKN:20 95, /datafile/100B"
"388","14.175547041","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:31182, 2.05 Content, TKN:20 95, /datafile/100B"
"389","14.177513885","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:7676, GET, TKN:5c 08, /datafile/100B"
"390","14.179587488","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:7676, 2.05 Content, TKN:5c 08, /datafile/100B"
"391","14.181882097","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:49692, GET, TKN:e9 0e, /datafile/100B"
"392","14.184253932","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:49692, 2.05 Content, TKN:e9 0e, /datafile/100B"
"393","14.188337377","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:11458, GET, TKN:88 9b, /datafile/100B"
"394","14.190421877","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:11458, 2.05 Content, TKN:88 9b, /datafile/100B"
"395","14.192511462","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:7982, GET, TKN:ef cb, /datafile/100B"
"396","14.194633842","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:7982, 2.05 Content, TKN:ef cb, /datafile/100B"
"397","14.196774759","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:5615, GET, TKN:3b e8, /datafile/100B"
"398","14.198901812","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:5615, 2.05 Content, TKN:3b e8, /datafile/100B"
"399","14.201155470","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:5120, GET, TKN:69 a2, /datafile/100B"
"400","14.203276091","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:5120, 2.05 Content, TKN:69 a2, /datafile/100B"
"401","14.205987962","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:53189, GET, TKN:9c b2, /datafile/100B"
"402","14.208153839","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:53189, 2.05 Content, TKN:9c b2, /datafile/100B"
"403","14.210714980","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:3250, GET, TKN:ac 8e, /datafile/100B"
"404","14.212739169","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:3250, 2.05 Content, TKN:ac 8e, /datafile/100B"
"405","14.214963532","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:8329, GET, TKN:03 6d, /datafile/100B"
